Customer ID,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Churn
3702-WNRA,1,5,16,4,14.5,Yes,no,2.9,2,26,Yes,0,WY,340-7311,Male,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,39,Competitor,Competitor made better offer,Yes
2890-FRVG,1,6,14,4,7.3,Yes,no,1.5,1,3,Yes,0,MI,407-4146,Male,45,No,No,No,0,No,Month-to-Month,Direct Debit,42,42,Dissatisfaction,Network reliability,Yes
0586-CAVY,1,5,11,4,13.3,Yes,no,3.3,5,37,Yes,0,AR,411-6445,Prefer not to say,29,Yes,No,No,0,No,Month-to-Month,Paper Check,16,16,Other,Don't know,Yes
1268-QDRX,43,96,212.8,172,335.4,Yes,no,83.9,1,11,Yes,0,AR,307-8096,Male,82,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,50,2143,Competitor,Competitor had better devices,Yes
7536-LYUW,65,326,649.2,260,689,Yes,no,137.8,0,8,No,65,TX,384-5148,Male,68,No,Yes,No,0,Yes,Two Year,Credit Card,34,2216,Competitor,Competitor offered higher download speeds,Yes
1812-XLAI,34,180,517.2,136,367.2,Yes,no,73.4,0,8,Yes,0,KS,269-3051,Male,72,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,65,2238,Competitor,Competitor offered more data,Yes
7161-PENZ,10,27,71.3,40,93,Yes,no,46.5,5,5,Yes,0,SD,235-4454,Male,68,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,48,493,Competitor,Competitor made better offer,Yes
4833-BDTE,56,210,501.1,224,884.8,Yes,no,221.2,5,2,Yes,0,MA,404-7251,Male,37,No,No,No,0,Yes,Two Year,Direct Debit,47,2638,Competitor,Competitor had better devices,Yes
7001-PGSY,1,7,20.5,4,10.7,Yes,no,2.7,0,0,No,0,KY,317-1501,Male,54,No,No,No,0,No,One Year,Credit Card,11,16,Price,Long distance charges,Yes
9429-BKZT,26,91,154.6,104,312,Yes,no,156,3,5,Yes,0,WA,274-8965,Female,84,No,Yes,No,0,No,Month-to-Month,Direct Debit,37,944,Attitude,Attitude of support person,Yes
4140-AKPB,14,63,207.6,56,96.6,Yes,no,32.2,0,9,Yes,0,NV,285-7159,Female,32,No,No,No,0,No,Month-to-Month,Direct Debit,21,287,Competitor,Competitor had better devices,Yes
2535-WFRA,31,183,458.5,124,356.5,Yes,no,178.3,5,17,No,74,FL,270-9642,Female,32,No,No,No,0,Yes,Month-to-Month,Credit Card,25,775,Competitor,Competitor offered higher download speeds,Yes
1603-HMZA,18,141,229.1,72,217.8,Yes,no,72.6,2,7,Yes,0,AZ,297-3150,Female,77,No,Yes,No,0,No,Month-to-Month,Direct Debit,45,799,Competitor,Competitor offered more data,Yes
9145-CJET,60,376,898.8,240,696,Yes,no,174,0,2,Yes,0,NE,395-8989,Male,49,No,No,No,0,No,Two Year,Direct Debit,53,3185,Competitor,Competitor offered more data,Yes
2630-YJAZ,1,8,13,4,7.3,Yes,no,2.4,2,2,Yes,0,IL,294-3138,Male,63,No,No,No,0,No,Month-to-Month,Direct Debit,44,44,Competitor,Competitor offered more data,Yes
1922-GRSD,24,107,242.9,96,379.2,Yes,no,126.4,2,4,Yes,0,MI,344-3932,Male,55,No,No,No,0,Yes,Month-to-Month,Direct Debit,58,1419,Competitor,Competitor made better offer,Yes
6094-EFGY,3,6,17,12,27.3,Yes,no,13.7,4,9,Yes,0,MD,317-9921,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,38,107,Competitor,Competitor made better offer,Yes
3157-EHBT,1,2,7,4,1,Yes,no,0.3,3,12,Yes,0,VT,337-2043,Female,75,No,Yes,No,0,No,Month-to-Month,Direct Debit,49,49,Price,Price too high,Yes
0439-XGMG,43,120,217.2,172,387,Yes,no,77.4,5,4,No,83,CA,305-5755,Male,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,56,2430,Dissatisfaction,Product dissatisfaction,Yes
7422-MPJW,4,6,21,16,51.6,Yes,no,25.8,3,3,Yes,0,AL,277-4046,Male,61,No,No,No,0,No,Month-to-Month,Direct Debit,41,170,Dissatisfaction,Service dissatisfaction,Yes
0769-TFOB,24,139,317.9,0,0,No,yes,0,3,6,Yes,0,ME,341-2155,Male,77,No,Yes,No,0,No,One Year,Direct Debit,35,862,Competitor,Competitor made better offer,Yes
9224-AJIY,56,126,390.8,224,476,Yes,no,238,3,2,Yes,0,FL,341-2058,Female,49,No,No,No,0,No,One Year,Direct Debit,33,1861,Dissatisfaction,Network reliability,Yes
5336-IWZF,4,25,67.2,16,53.6,Yes,no,17.9,5,10,Yes,0,NM,247-10801,Female,29,Yes,No,No,0,Yes,One Year,Direct Debit,38,159,Dissatisfaction,Limited range of services,Yes
2423-QXEC,36,156,462.9,144,453.6,Yes,no,151.2,1,2,Yes,0,KS,356-2815,Male,82,No,Yes,No,0,No,Month-to-Month,Direct Debit,59,2114,Price,Lack of affordable download/upload speed,Yes
2509-HENA,1,2,6,4,13.3,Yes,no,6.7,1,3,Yes,0,VT,386-5099,Male,63,No,No,No,0,No,Month-to-Month,Credit Card,42,42,Price,Long distance charges,Yes
2339-BVFU,36,80,217.1,144,568.8,Yes,no,142.2,2,15,No,0,NE,314-7343,Female,29,Yes,No,No,0,Yes,One Year,Credit Card,51,1839,Price,Extra data charges,Yes
1679-YUUE,4,22,60.8,16,40.4,Yes,no,8.1,0,15,Yes,0,VA,285-6354,Male,48,No,No,No,0,Yes,Month-to-Month,Direct Debit,49,184,Competitor,Competitor had better devices,Yes
0685-RMZP,56,254,729.8,224,481.6,Yes,no,240.8,4,12,Yes,0,MS,405-6846,Female,42,No,No,No,0,Yes,Two Year,Direct Debit,39,2170,Dissatisfaction,Product dissatisfaction,Yes
4608-TNVR,30,100,268,120,231,Yes,no,46.2,5,27,Yes,0,AL,356-4943,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,1173,Dissatisfaction,Service dissatisfaction,Yes
3802-RDDD,21,134,296,84,403.2,Yes,no,134.4,5,13,Yes,0,NE,390-4130,Female,35,No,No,No,0,No,Month-to-Month,Direct Debit,45,954,Dissatisfaction,Lack of self-service on Website,Yes
2214-TDKP,3,11,26.4,12,40.2,Yes,no,13.4,0,1,Yes,0,OR,259-4324,Male,55,No,No,No,0,Yes,Month-to-Month,Direct Debit,41,120,Dissatisfaction,Network reliability,Yes
3730-IHXQ,41,177,526.6,0,0,No,yes,0,1,7,Yes,0,MN,366-2997,Male,70,No,Yes,No,0,Yes,One Year,Direct Debit,62,2504,Other,Don't know,Yes
9041-JQCT,21,190,330.9,84,277.2,Yes,no,69.3,5,17,No,5,MD,362-8285,Female,29,Yes,No,No,0,Yes,One Year,Direct Debit,35,721,Attitude,Attitude of service provider,Yes
2427-JRNY,1,1,4,0,0,No,yes,0,5,7,Yes,0,WI,328-7251,Male,39,No,No,No,0,No,Month-to-Month,Direct Debit,28,28,Attitude,Attitude of support person,Yes
1671-JJTM,11,39,108.8,44,150.7,Yes,no,50.2,3,7,Yes,0,NM,320-6185,Male,40,No,No,No,0,No,Month-to-Month,Direct Debit,33,359,Attitude,Attitude of support person,Yes
6507-HWLH,1,2,5,4,14.1,Yes,no,4.7,4,6,Yes,0,NE,320-4058,Female,57,No,No,No,0,No,Month-to-Month,Credit Card,32,32,Attitude,Attitude of support person,Yes
4275-PBVA,74,401,1113.5,296,777,Yes,no,259,0,2,Yes,0,TX,345-1960,Female,55,No,No,No,0,Yes,One Year,Direct Debit,45,3335,Competitor,Competitor had better devices,Yes
2528-NTIE,3,12,31,0,0,No,yes,0,4,6,Yes,0,WI,306-8286,Female,22,Yes,No,No,0,No,Month-to-Month,Credit Card,13,41,Competitor,Competitor had better devices,Yes
0958-NKOQ,1,2,5,4,10,Yes,no,2,2,10,Yes,0,FL,311-7646,Female,53,No,No,No,0,No,Month-to-Month,Direct Debit,46,46,Attitude,Attitude of service provider,Yes
4642-BERS,48,260,530.1,192,609.6,Yes,no,121.9,3,6,No,0,OR,286-3774,Female,45,No,No,No,0,Yes,Month-to-Month,Direct Debit,68,3300,Competitor,Competitor had better devices,Yes
3965-GONM,18,71,194.8,72,156.6,Yes,no,31.3,3,2,Yes,0,CO,331-8699,Male,30,No,No,No,0,No,Month-to-Month,Direct Debit,32,561,Other,Deceased,Yes
5747-XGZG,1,3,7,4,10.8,Yes,no,3.6,3,2,Yes,0,SD,401-10373,Male,75,No,Yes,No,0,No,Month-to-Month,Direct Debit,34,34,Other,Moved,Yes
6476-KENA,20,66,118.2,80,224,Yes,no,56,0,2,Yes,0,AR,371-6880,Male,61,No,No,No,0,No,Month-to-Month,Direct Debit,52,1030,Other,Moved,Yes
2026-BVBJ,6,17,40.1,0,0,No,yes,0,2,1,Yes,0,TX,352-7587,Female,45,No,No,No,0,No,Month-to-Month,Direct Debit,49,282,Other,Moved,Yes
0558-OTEQ,1,5,16,4,12.3,Yes,no,2.5,4,11,Yes,0,AL,300-3773,Male,62,No,No,No,0,No,Month-to-Month,Credit Card,51,51,Competitor,Competitor had better devices,Yes
6021-TSCV,49,242,491.2,196,681.1,Yes,no,227,4,15,Yes,0,PA,334-6266,Female,44,No,No,No,0,No,One Year,Paper Check,38,1850,Competitor,Competitor offered higher download speeds,Yes
3179-CDWC,2,16,39.8,8,27,Yes,no,13.5,5,0,No,0,WV,300-5087,Male,40,No,No,No,0,No,Month-to-Month,Credit Card,12,30,Attitude,Attitude of support person,Yes
1375-TIIR,2,8,26.7,8,20.4,Yes,no,5.1,1,5,Yes,0,OH,355-3500,Female,74,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,36,68,Competitor,Competitor made better offer,Yes
3674-HXHY,1,3,6,4,14.1,Yes,no,4.7,5,5,Yes,0,RI,279-5316,Female,40,No,No,No,0,No,Month-to-Month,Direct Debit,36,36,Competitor,Competitor had better devices,Yes
9808-ENVC,1,4,13,4,9.7,Yes,no,2.4,4,4,Yes,0,WY,324-6088,Male,50,No,No,No,0,No,Month-to-Month,Direct Debit,20,20,Competitor,Competitor had better devices,Yes
2583-BLKS,4,25,57,16,34.8,Yes,no,8.7,0,10,Yes,0,OR,267-1623,Female,26,Yes,No,No,0,No,Month-to-Month,Paper Check,16,65,Competitor,Competitor offered higher download speeds,Yes
4544-YSVY,9,37,101.5,36,127.8,Yes,yes,0,0,16,Yes,0,NV,376-7953,Female,33,No,No,No,0,Yes,Month-to-Month,Paper Check,21,191,Competitor,Competitor offered higher download speeds,Yes
5880-MOFG,49,313,735.7,196,735,Yes,no,147,4,0,Yes,0,FL,309-8045,Male,64,No,No,No,0,No,Month-to-Month,Direct Debit,38,1856,Attitude,Attitude of support person,Yes
7381-YXBG,6,9,29.2,24,82.8,Yes,no,16.6,0,7,No,11,KS,265-5050,Female,80,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,29,170,Competitor,Competitor offered more data,Yes
2875-PAMY,5,32,77.7,20,40.5,Yes,no,8.1,4,15,Yes,0,LA,308-9583,Female,23,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,39,202,Competitor,Competitor offered more data,Yes
4324-CTWA,17,85,173.9,68,251.6,Yes,no,50.3,5,15,Yes,0,TX,277-7027,Male,35,No,No,No,0,No,Month-to-Month,Direct Debit,42,739,Other,Don't know,Yes
2328-CNXN,8,42,114.8,32,117.6,Yes,no,39.2,2,3,Yes,0,GA,361-6924,Female,72,No,Yes,No,0,No,Month-to-Month,Direct Debit,54,411,Competitor,Competitor made better offer,Yes
5660-KCQO,28,97,279.6,112,389.2,Yes,no,194.6,3,0,No,0,MT,265-10006,Female,65,No,Yes,No,0,No,Two Year,Credit Card,16,461,Competitor,Competitor made better offer,Yes
2626-EKLI,20,36,100.7,80,240,Yes,no,80,3,5,Yes,0,IL,344-9041,Female,65,No,No,No,0,No,Month-to-Month,Credit Card,42,852,Price,Price too high,Yes
2786-JMVY,4,16,56.7,16,66.4,Yes,no,16.6,1,2,Yes,0,OK,271-6350,Female,34,No,No,No,0,No,Month-to-Month,Direct Debit,15,52,Competitor,Competitor made better offer,Yes
6662-PNJU,28,238,451,112,238,Yes,no,79.3,5,3,No,47,ME,327-5901,Male,32,No,No,No,0,Yes,Month-to-Month,Direct Debit,64,1814,Dissatisfaction,Service dissatisfaction,Yes
5707-SGWL,1,3,6,4,12.5,Yes,no,6.3,4,2,Yes,0,NY,278-8790,Male,68,No,Yes,No,0,No,Month-to-Month,Direct Debit,10,10,Dissatisfaction,Lack of self-service on Website,Yes
2181-OLAS,11,57,120.5,44,126.5,Yes,no,31.6,0,2,Yes,0,CA,300-4676,Female,47,No,No,No,0,No,Month-to-Month,Direct Debit,27,300,Dissatisfaction,Network reliability,Yes
0627-LLPX,4,15,31,16,43.6,Yes,no,21.8,0,1,Yes,0,VA,332-9676,Female,50,No,No,No,0,No,Month-to-Month,Direct Debit,43,166,Competitor,Competitor made better offer,Yes
6103-KXHN,53,133,423.5,212,689,Yes,no,229.7,3,4,Yes,0,SD,265-8394,Female,72,No,Yes,No,0,No,One Year,Credit Card,49,2595,Price,Lack of affordable download/upload speed,Yes
9573-JEAB,28,41,138.1,112,372.4,Yes,no,124.1,1,1,Yes,0,NE,241-5960,Male,64,No,No,No,0,No,Month-to-Month,Direct Debit,47,1296,Price,Long distance charges,Yes
1732-YNYO,2,9,18.9,8,21.2,Yes,no,10.6,0,4,Yes,0,OR,317-8638,Female,71,No,Yes,No,0,No,Month-to-Month,Direct Debit,46,87,Price,Extra data charges,Yes
6282-TJED,1,3,7,4,12.8,Yes,no,2.6,3,0,No,0,IL,307-5427,Male,23,Yes,No,No,0,No,Month-to-Month,Paper Check,10,10,Price,Price too high,Yes
6230-OMKZ,1,4,13,4,9.7,Yes,yes,0,1,1,Yes,0,TX,326-2763,Female,35,No,No,No,0,No,Month-to-Month,Direct Debit,19,19,Dissatisfaction,Product dissatisfaction,Yes
6818-ZJIR,14,58,140.8,56,155.4,Yes,no,51.8,2,7,Yes,0,ME,397-7170,Male,60,No,No,No,0,No,Month-to-Month,Direct Debit,57,803,Dissatisfaction,Service dissatisfaction,Yes
2187-DZPX,4,17,55.9,16,26.8,Yes,no,13.4,0,7,Yes,0,NE,281-3614,Male,55,No,No,No,0,Yes,Month-to-Month,Direct Debit,49,211,Dissatisfaction,Network reliability,Yes
7013-MIFW,20,44,118.5,80,238,Yes,no,59.5,2,2,Yes,0,WI,357-8627,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,13,258,Other,Don't know,Yes
8557-PQQP,13,75,141.6,52,13,Yes,no,6.5,2,17,Yes,0,MO,294-10882,Female,29,Yes,No,No,0,No,Month-to-Month,Credit Card,45,580,Other,Don't know,Yes
5002-VYPM,29,105,320.2,116,368.3,Yes,no,184.2,1,2,No,44,AK,335-9514,Female,71,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,24,705,Other,Don't know,Yes
1625-MTHO,3,14,46.1,12,45,Yes,no,15,5,5,Yes,0,MI,357-2754,Female,60,No,No,No,0,No,Month-to-Month,Direct Debit,28,86,Dissatisfaction,Poor expertise of online support,Yes
3315-MHPJ,39,189,467.1,156,503.1,Yes,no,167.7,5,10,Yes,0,TN,299-7870,Female,62,No,No,No,0,Yes,Month-to-Month,Direct Debit,31,1209,Competitor,Competitor made better offer,Yes
7530-AOPC,1,5,12,4,14.4,Yes,no,3.6,3,2,Yes,0,ME,349-8939,Female,51,No,No,No,0,No,Month-to-Month,Direct Debit,34,34,Competitor,Competitor offered higher download speeds,Yes
3431-HYLM,10,59,160.8,40,125,Yes,no,31.3,4,11,Yes,0,WY,346-8680,Female,37,No,No,No,0,Yes,Month-to-Month,Direct Debit,56,564,Competitor,Competitor offered more data,Yes
3563-GTZG,1,4,10,4,8.2,Yes,no,2.7,0,0,No,0,IN,295-7143,Male,21,Yes,No,No,0,No,Month-to-Month,Credit Card,10,10,Competitor,Competitor made better offer,Yes
2507-XUKK,59,372,824.5,236,737.5,Yes,no,368.8,2,3,Yes,0,NE,332-1321,Male,65,No,No,No,0,Yes,Month-to-Month,Direct Debit,54,3151,Competitor,Competitor had better devices,Yes
6394-WANL,23,87,205.9,92,174.8,Yes,no,87.4,2,3,Yes,0,WA,319-7505,Male,53,No,No,No,0,Yes,One Year,Direct Debit,28,633,Other,Don't know,Yes
6678-ZTPQ,1,7,16,4,9.7,Yes,no,1.9,3,30,Yes,0,LA,351-2335,Female,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,36,36,Competitor,Competitor made better offer,Yes
0827-KHII,48,308,577.5,192,576,Yes,yes,0,3,2,Yes,0,NM,378-2127,Male,65,No,Yes,No,0,Yes,One Year,Direct Debit,50,2392,Competitor,Competitor offered higher download speeds,Yes
5973-XQFV,68,221,547,272,625.6,Yes,no,125.1,2,8,Yes,0,AL,332-2030,Female,71,No,Yes,No,0,No,Month-to-Month,Direct Debit,50,3388,Competitor,Competitor offered more data,Yes
2923-JTWO,1,3,6,4,11.1,Yes,no,2.2,4,15,No,4,MO,387-1338,Female,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,39,Competitor,Competitor offered more data,Yes
6004-XKDP,7,35,91.8,28,86.8,Yes,no,17.4,4,14,Yes,0,OR,302-8917,Male,61,No,No,No,0,No,Month-to-Month,Direct Debit,43,306,Competitor,Competitor offered more data,Yes
7750-SIBE,9,19,47.3,36,97.2,Yes,no,32.4,1,3,Yes,0,WY,238-3251,Female,59,No,No,No,0,No,Month-to-Month,Direct Debit,34,318,Competitor,Competitor made better offer,Yes
0350-XCGU,1,6,14,4,9.7,Yes,no,1.9,2,0,No,0,CA,288-3582,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,8,8,Competitor,Competitor made better offer,Yes
6229-UIZG,24,132,290.4,96,208.8,Yes,yes,0,0,2,Yes,0,MA,303-10387,Female,74,No,Yes,No,0,No,Month-to-Month,Direct Debit,41,1002,Price,Price too high,Yes
4811-UPIY,2,9,22.5,8,23,Yes,no,5.8,0,37,Yes,0,AL,305-4584,Male,22,Yes,No,No,0,No,Month-to-Month,Direct Debit,17,37,Dissatisfaction,Product dissatisfaction,Yes
1323-VNPI,26,198,367.8,104,332.8,Yes,no,110.9,2,2,Yes,0,AL,244-9916,Male,75,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,33,873,Dissatisfaction,Service dissatisfaction,Yes
0764-GCFK,54,172,483.5,216,637.2,Yes,no,159.3,3,12,No,43,DE,312-1713,Male,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,1182,Dissatisfaction,Lack of self-service on Website,Yes
6875-WMIO,1,4,11,4,15.6,Yes,no,7.8,5,0,No,0,GA,352-4902,Female,68,No,Yes,No,0,No,Month-to-Month,Credit Card,8,8,Attitude,Attitude of support person,Yes
9810-SIUJ,13,107,188.8,52,219.7,Yes,no,109.9,5,11,Yes,0,AZ,252-10034,Female,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,11,139,Dissatisfaction,Limited range of services,Yes
8763-DELH,1,2,5,4,7.8,Yes,no,2,2,12,Yes,0,AL,318-4456,Female,51,No,No,No,0,Yes,Month-to-Month,Direct Debit,36,36,Price,Lack of affordable download/upload speed,Yes
0921-ZTIV,61,395,860,244,799.1,Yes,no,199.8,3,30,Yes,0,GA,369-2468,Female,22,Yes,No,No,0,No,One Year,Direct Debit,63,3863,Price,Long distance charges,Yes
5046-RZRA,24,55,120.5,96,314.4,Yes,no,78.6,2,6,Yes,0,NE,335-9933,Male,68,No,Yes,No,0,No,Month-to-Month,Direct Debit,51,1235,Price,Extra data charges,Yes
6569-MPJS,34,127,376.8,136,554.2,Yes,no,184.7,2,2,Yes,0,WI,295-9263,Male,47,No,No,No,0,No,Month-to-Month,Direct Debit,38,1299,Price,Price too high,Yes
7304-YNFU,71,255,712.3,284,930.1,Yes,no,186,5,8,No,36,OH,316-10023,Male,47,No,No,No,0,No,Two Year,Direct Debit,20,1424,Dissatisfaction,Product dissatisfaction,Yes
8401-RNML,6,44,69,24,84.6,Yes,no,21.2,1,6,Yes,0,MN,236-3033,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,47,294,Dissatisfaction,Service dissatisfaction,Yes
4986-MTJF,14,33,86.4,56,149.8,Yes,no,30,2,7,Yes,0,IL,320-4029,Female,46,No,No,No,0,Yes,Month-to-Month,Direct Debit,37,537,Dissatisfaction,Lack of self-service on Website,Yes
8004-RCJF,10,16,49,40,129,Yes,no,64.5,5,0,No,0,VT,265-5923,Male,57,No,No,No,0,No,Month-to-Month,Credit Card,9,90,Attitude,Attitude of support person,Yes
1501-TKPX,34,67,136.2,136,384.2,Yes,no,96.1,0,3,Yes,0,NV,304-1546,Female,34,No,No,No,0,No,Month-to-Month,Credit Card,12,422,Other,Don't know,Yes
4825-GJVD,2,8,20.6,8,22.6,Yes,no,7.5,2,4,Yes,0,ND,292-3180,Female,76,No,Yes,No,0,No,Month-to-Month,Direct Debit,15,26,Competitor,Competitor had better devices,Yes
2877-PZOH,29,186,464.3,116,295.8,Yes,no,98.6,5,4,Yes,0,IL,375-2330,Female,81,No,Yes,No,0,No,Month-to-Month,Direct Debit,52,1517,Attitude,Attitude of support person,Yes
3723-SCRU,4,8,17.2,16,48,Yes,yes,0,4,5,No,13,MA,324-8267,Male,75,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,27,115,Competitor,Competitor offered more data,Yes
0103-ROMR,28,128,279.8,112,201.6,Yes,no,100.8,3,3,Yes,0,IA,331-2581,Female,84,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,40,1107,Competitor,Competitor made better offer,Yes
6730-BZHD,13,75,203.3,52,132.6,Yes,no,66.3,4,5,Yes,0,NV,251-4122,Female,58,No,No,No,0,No,Month-to-Month,Credit Card,44,564,Competitor,Competitor had better devices,Yes
8879-YNER,55,389,827.1,220,665.5,Yes,no,133.1,2,19,Yes,0,OH,337-8857,Male,23,Yes,No,No,0,Yes,One Year,Direct Debit,63,3501,Competitor,Competitor had better devices,Yes
5843-YZUY,24,52,121.3,96,24,Yes,no,8,1,9,Yes,0,WI,312-6440,Male,70,No,Yes,No,0,Yes,Month-to-Month,Credit Card,45,1083,Attitude,Attitude of support person,Yes
5644-CAZV,1,3,9,4,12.8,Yes,no,6.4,5,6,Yes,0,ID,375-8148,Female,44,No,No,No,0,No,Month-to-Month,Direct Debit,56,56,Competitor,Competitor offered higher download speeds,Yes
2906-IAUM,6,26,68,24,67.2,Yes,no,33.6,3,3,Yes,0,WY,421-5895,Female,49,No,No,No,0,No,Month-to-Month,Direct Debit,29,166,Competitor,Competitor offered higher download speeds,Yes
7413-RYFR,4,12,32.7,16,30.8,Yes,no,15.4,1,2,No,20,GA,401-10951,Male,45,No,No,No,0,No,Month-to-Month,Direct Debit,50,206,Competitor,Competitor offered more data,Yes
1380-RAHW,3,23,47.4,0,0,No,yes,0,2,15,Yes,0,MO,348-8991,Female,59,No,No,No,0,No,Month-to-Month,Direct Debit,31,107,Competitor,Competitor offered more data,Yes
4778-OWRZ,1,2,5,4,9.5,Yes,no,4.8,0,3,Yes,0,MD,326-2567,Male,42,No,No,No,0,No,Month-to-Month,Direct Debit,45,45,Competitor,Competitor offered more data,Yes
8955-BKQM,11,44,107.7,44,181.5,Yes,no,90.8,3,10,Yes,0,DC,330-8671,Male,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,36,382,Competitor,Competitor made better offer,Yes
5101-LCMQ,1,6,16,4,9.7,Yes,no,3.2,2,9,Yes,0,VA,396-6404,Female,32,No,No,No,0,No,Month-to-Month,Credit Card,45,45,Competitor,Competitor made better offer,Yes
4531-ANJO,5,8,19.8,20,50,Yes,no,16.7,1,7,Yes,0,MD,279-2709,Male,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,46,229,Price,Price too high,Yes
4995-JUBE,8,21,57.6,32,143.2,Yes,no,28.6,1,5,Yes,0,UT,265-3763,Male,63,No,No,No,0,Yes,Month-to-Month,Direct Debit,35,284,Dissatisfaction,Product dissatisfaction,Yes
1579-ZCUT,29,101,350.6,116,156.6,Yes,no,31.3,1,4,Yes,0,RI,294-10362,Male,40,No,No,No,0,No,Month-to-Month,Direct Debit,35,1018,Dissatisfaction,Lack of self-service on Website,Yes
6989-QOLF,13,60,210.2,52,133.9,Yes,no,44.6,3,16,Yes,0,WI,309-5411,Male,20,Yes,No,No,0,Yes,One Year,Credit Card,27,351,Dissatisfaction,Network reliability,Yes
6416-UBHW,44,338,485,176,519.2,Yes,no,103.8,0,7,Yes,0,NC,329-8531,Female,79,No,Yes,No,0,Yes,One Year,Credit Card,51,2261,Dissatisfaction,Limited range of services,Yes
5749-JLQO,3,21,42.7,12,45,Yes,no,9,0,0,No,0,NV,266-9811,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,10,29,Attitude,Attitude of support person,Yes
5111-XWWF,1,9,21.4,4,7.6,Yes,no,2.5,3,6,Yes,0,HI,329-2417,Male,78,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,41,58,Price,Long distance charges,Yes
6843-NQXW,69,375,1099,276,759,Yes,no,379.5,1,5,Yes,0,OK,364-5958,Male,68,No,Yes,No,0,No,Month-to-Month,Credit Card,38,2625,Price,Extra data charges,Yes
9286-ZJAG,64,417,1024.2,0,0,No,yes,0,1,5,No,47,KY,326-8100,Male,67,No,Yes,No,0,No,One Year,Direct Debit,45,2899,Price,Price too high,Yes
3576-KQSZ,16,42,112.8,64,163.2,Yes,no,40.8,5,5,Yes,0,NE,324-2392,Male,60,No,No,No,0,Yes,Month-to-Month,Credit Card,36,578,Dissatisfaction,Product dissatisfaction,Yes
2882-KFQQ,53,265,686,212,683.7,Yes,no,227.9,3,0,No,0,OH,255-2711,Male,21,Yes,No,No,0,No,Two Year,Credit Card,16,829,Dissatisfaction,Service dissatisfaction,Yes
8148-PVEM,30,93,210.8,120,495,Yes,no,99,2,2,Yes,0,DE,361-3201,Female,56,No,No,No,0,No,Month-to-Month,Credit Card,47,1426,Dissatisfaction,Lack of self-service on Website,Yes
6535-HEME,2,12,30.1,8,27.2,Yes,no,9.1,4,5,Yes,0,OR,302-7022,Female,28,Yes,No,No,0,No,Month-to-Month,Credit Card,21,48,Dissatisfaction,Network reliability,Yes
4311-UKMI,66,286,658.4,264,633.6,Yes,no,126.7,1,6,Yes,0,CA,373-5890,Female,66,No,Yes,No,0,Yes,One Year,Credit Card,47,3068,Other,Don't know,Yes
9570-IFVO,3,11,22.4,12,33.9,Yes,no,11.3,2,11,Yes,0,MS,343-7271,Male,57,No,No,No,0,Yes,Month-to-Month,Direct Debit,40,112,Attitude,Attitude of service provider,Yes
2076-SPBP,30,177,390,120,414,Yes,no,207,1,1,Yes,0,GA,357-9128,Female,75,No,Yes,No,0,No,Month-to-Month,Direct Debit,28,829,Attitude,Attitude of support person,Yes
8716-KWIZ,13,38,150.9,52,185.9,Yes,no,93,2,10,Yes,0,AR,355-3571,Female,55,No,No,No,0,No,Month-to-Month,Credit Card,49,613,Attitude,Attitude of support person,Yes
4323-BSDT,37,87,259.6,148,388.5,Yes,no,194.3,3,0,Yes,0,OR,349-6323,Female,64,No,No,No,0,No,Month-to-Month,Direct Debit,48,1796,Attitude,Attitude of service provider,Yes
2894-ZYCG,7,40,117,28,98.7,Yes,no,19.7,0,6,Yes,0,VT,318-7758,Female,39,No,No,No,0,No,Month-to-Month,Credit Card,14,102,Attitude,Attitude of service provider,Yes
